x,y,z,von_mises_stress
-32.415126561790146,139.29278878467426,22.226082772762872,8.3819735e+06
125.6341000636026,121.24878720220153,34.85500999216855,9.685862e+06
-106.78949360065069,-47.673795449771234,26.155963152184206,1.1078941e+07
-155.6813197674173,62.43109396008094,13.058329636976776,1.3318432e+07
-121.2057698263684,-126.40998105578056,13.847733082710029,5.5735315e+06
79.7493073464293,-135.98557918020956,23.621855708081316,9.718911e+06
57.16120970748858,118.93232966242142,15.4319708364506,5.0496715e+06
132.60096776579928,-7.673175677127291,12.855926263446268,5.300281e+06
-169.46255383874797,-53.75816623217733,3.0032424784379472,9.531559e+06
38.98510853533122,-83.1732116206672,-4.845255388550328,1.9903008e+07
176.41035915454586,4.288674980069203,29.895596242116294,8.706358e+06
57.3105221220481,-113.51757520182399,3.923528477771572,9.55637e+06
156.70790043217823,-59.206959387093406,25.16546626342413,7.3488815e+06
170.22422754173994,-32.68256725820257,29.203326532718762,5.225393e+06
-71.65832909820546,148.33863129695675,21.439402584832063,1.0630987e+07
21.040124357853557,162.86906550612787,-2.3800723301085385,2.0276522e+07
29.919704153915205,-108.61734406070389,29.0747931180938,9.81822e+06
128.36822452102138,56.30161687625065,6.426874311421272,1.1340844e+07
115.13366399789322,23.765088843390714,30.598614904018564,1.5429515e+07
-92.36995439542693,38.39206931387747,3.625499776699723,6.788248e+06
-142.20659853809687,30.95877226487903,15.386048439846022,1.2251948e+07
-1.599171615058026,-151.59858163607413,-0.6025470184686113,6.1706855e+06
-92.6493904498419,-93.59158946412633,11.881337587846161,7.494694e+06
1.0128095337498735,-141.17111179062536,41.66708897315238,9.573513e+06
43.070044687009045,-144.23654027154652,-1.9015592112014488,1.1597199e+07
96.95541465761266,132.0659616189929,25.265970052902464,9.318849e+06
-107.14981496326823,147.05573871754098,16.14997655130277,1.7203556e+07
88.78730913695625,-116.33230027589146,43.51572194493402,1.1730816e+07
-114.60673241835977,-73.75129446044038,33.96983492455301,1.4108912e+07
-157.10050022178507,51.43907117296417,7.909395748670392,9.761399e+06
7.545670142944174,141.9627959929535,3.3875542309069306,1.1959458e+07
161.09162344791883,12.260632966648188,15.80077033588562,4.5176505e+06
155.57524849495724,-49.058888504745255,10.937850956458242,4.95889e+06
34.23747467719315,139.6095889939267,0.7198345367218075,1.3470573e+07
-111.85628223678066,-72.32851833714768,44.06415719623989,8.883479e+06
-33.960516236898826,163.77414407962294,3.6452713478946035,1.2130499e+07
122.55560329532074,-26.152927511234253,11.157829970865642,6.838925e+06
-153.4845407294101,-89.4681330064163,31.66981334358514,1.1173421e+07
88.26665053531377,-56.809746195190144,3.665434776245277,9.74673e+06
-145.00319943017055,82.92883591176229,6.190220601571808,8.413016e+06
-85.89669622534113,-68.3343145014625,21.8268987538721,1.0513811e+07
141.4468463304707,-39.662487138561346,34.998482128663085,5.698584e+06
-51.93880794793193,-81.48179088632487,-2.9629235519919965,1.2369918e+07
137.10709510277348,-129.61168761204482,-4.871631908149713,1.1136459e+07
-157.33170500477098,-17.49054969445848,14.72314388046513,1.6323775e+07
137.38529428835756,118.20265390949555,45.481289876333825,2.0361704e+07
116.90545368011777,85.17195797777504,20.784177099778418,5.7819935e+06
-108.76840717205546,124.32754225669487,5.9233995307062814,8.925934e+06
-95.1609082121848,85.27645530373792,8.175364493213491,3.5684692e+06
-52.39739480575864,143.8209046805964,19.739874424420734,1.0371853e+07
-56.08280945270084,149.5309453510596,33.03959599819608,1.0460227e+07
-83.09687045041021,95.29469993341826,31.67488854960689,1.1604841e+07
78.56244666379496,-95.87701934288187,47.208082329676415,1.6011184e+07
86.17111961372956,-119.09157135137337,46.25424439334252,1.917247e+07
-63.945305093767246,173.2038965747044,9.944807528672282,2.1136102e+07
121.23170005097188,75.0285350446868,18.4122080041849,3.4894782e+06
-125.31271756182218,60.77823408209867,27.20645950163423,6.273853e+06
117.20869506845919,-32.72044399926091,37.81229660279354,9.676632e+06
-46.16051492421067,145.97321607067022,-2.38694826596619,9.9398e+06
-169.44108604506263,-62.90307061558815,32.41719186075149,9.089863e+06
-130.85440660046726,-125.71632140875323,11.658689659962402,8.604018e+06
-160.99022447351254,-95.78367323810353,45.52678163466955,1.26182e+07
99.29322148832347,-71.91663079818485,36.0131211846268,9.288018e+06
24.073586047883964,114.64245266716972,46.968924545131294,1.7189622e+07
91.26225217767904,-45.516918030049254,20.679648602433467,6.2367575e+06
